pid,pref,cid,city,citykana,lat,lng,url,phrase
22,静岡県,22211,磐田市,いわたし,34.71777778,137.8513889,https://www.city.iwata.shizuoka.jp/,光と風・水と緑 ひとが、まちが、いま輝き出す～自然あふれ、歴史・文化薫るゆとりと活力のまち～
22,静岡県,22212,焼津市,やいづし,34.86694444,138.3230556,https://www.city.yaizu.lg.jp/,人がキラリ 海がキラリ まちをキラリ　～活力と自然の恵みに満ちたまち 焼津～
22,静岡県,22213,掛川市,かけがわし,34.76861111,137.9983333,https://www.city.kakegawa.shizuoka.jp/,海と山と街道がつながり、夢・未来を創るまち ～ 健康・安全・安心、幸せ感じるまち　掛川 ～
22,静岡県,22214,藤枝市,ふじえだし,34.8675,138.2577778,https://www.city.fujieda.shizuoka.jp/,元気供奏・飛躍ふじえだ　～元気つながる、笑顔ひろがる。～
22,静岡県,22215,御殿場市,ごてんばし,35.30861111,138.935,https://www.city.gotemba.lg.jp/,緑きらきら、人いきいき、御殿場
22,静岡県,22216,袋井市,ふくろいし,34.75027778,137.925,https://www.city.fukuroi.shizuoka.jp/,人も自然も美しく 活力あふれる 日本一健康文化都市
22,静岡県,22219,下田市,しもだし,34.67944444,138.9452778,https://www.city.shimoda.shizuoka.jp/,自然と歴史を活かし、やすらぎと活力のある美しいまち
22,静岡県,22220,裾野市,すそのし,35.17388889,138.9066667,https://www.city.susono.shizuoka.jp/,富士のすそのの健康文化都市-静岡県裾野市　みんなの元気と調査でつくる暮らし満足都市
22,静岡県,22221,湖西市,こさいし,34.71861111,137.5316667,https://www.city.kosai.shizuoka.jp/,市民協働で創る「市民が誇れる湖西市」
22,静岡県,22222,伊豆市,いずし,34.97666667,138.9469444,http://www.city.izu.shizuoka.jp/,人あったか　まちいきいき　自然つやつや　伊豆市
22,静岡県,22223,御前崎市,おまえざきし,34.63805556,138.1280556,https://www.city.omaezaki.shizuoka.jp/,海と緑と笑顔が きらり輝く 御前崎
22,静岡県,22224,菊川市,きくがわし,34.75777778,138.0841667,https://www.city.kikugawa.shizuoka.jp/,みどり次世代 ～人と緑・産業が未来を育むまち～
22,静岡県,22225,伊豆の国市,いずのくにし,35.02777778,138.9288889,https://www.city.izunokuni.shizuoka.jp/,自然を守り、文化を育む、魅力（ゆめ）ある「温泉健康都市」
22,静岡県,22226,牧之原市,まきのはらし,34.74,138.2247222,https://www.city.makinohara.shizuoka.jp/,ふれあいビタミンあいのまち　－うみ・そら・みどりと共に生きる－
22,静岡県,22301,東伊豆町,ひがしいずちょう,34.77277778,139.0413889,https://www.town.higashiizu.shizuoka.jp/,日のいずる湯けむりの町　輝き・やすらぎ・集えるまち 東伊豆　みんなが安心して暮らせる町、笑顔があふれる町
22,静岡県,22302,河津町,かわづちょう,34.75722222,138.9875,https://www.town.kawazu.shizuoka.jp/,自然が映えるほっとなまち 河津
22,静岡県,22304,南伊豆町,みなみいずちょう,34.65055556,138.8591667,https://www.town.minamiizu.shizuoka.jp/,次世代（みらい）につなぐ 光と水と緑に輝く南伊豆町 ～ひとにやさしく 自然にやさしく 未来につなぐまちづくり～
22,静岡県,22305,松崎町,まつざきちょう,34.75305556,138.7788889,https://www.town.matsuzaki.shizuoka.jp/,花とロマンの里　豊かな自然と文化の薫るまち
22,静岡県,22306,西伊豆町,にしいずちょう,34.77166667,138.7752778,https://www.town.nishiizu.shizuoka.jp/,“ふるさと”と言いたくなる夕陽のまち「西伊豆町」
22,静岡県,22325,函南町,かんなみちょう,35.08888888,138.9533333,https://www.town.kannami.shizuoka.jp/,快適な環境で安心して暮らせるまち・かんなみ
22,静岡県,22341,清水町,しみずちょう,35.09916667,138.9027778,http://www.town.shimizu.shizuoka.jp/,笑顔があふれ ここちよく 住み続けたくなるまち・清水町
22,静岡県,22342,長泉町,ながいずみちょう,35.13777778,138.8972222,https://www.town.nagaizumi.lg.jp/,自然と都市の共生 人とまちの健康創出 いきいき長泉
22,静岡県,22344,小山町,おやまちょう,35.36,138.9875,http://www.fuji-oyama.jp/index.html,富士をのぞむ 活気あふれる 交流のまち おやま
22,静岡県,22424,吉田町,よしだちょう,34.77083333,138.2519444,http://www.town.yoshida.shizuoka.jp/,水と緑と花、えがおいっぱい 吉田町　人と人、心やすらぎ 健康で住みやすいまち 吉田町
22,静岡県,22429,川根本町,かわねほんちょう,35.04694444,138.0816667,https://www.town.kawanehon.shizuoka.jp/,水と森の番人が創る癒しの里 川根本町 ～豊かな自然、お茶と温泉に彩られた、だれもが安心して暮らせるふるさと～
22,静岡県,22461,森町,もりまち,34.83555556,137.9272222,https://www.town.morimachi.shizuoka.jp/,ええら森町！ ～ みんながチカラの郷（さと）づくり 古きをいかして新しきを創る ～
23,愛知県,23100,名古屋市,なごやし,35.18166667,136.9063889,https://www.city.nagoya.jp/,人・まち・自然がつながる交流・創造都市
23,愛知県,23101,名古屋市 千種区,なごやし ちくさく,35.16638889,136.9463889,https://www.city.nagoya.jp/chikusa/,住みよい、住みやすいと誰もが実感できるまち　千種区
23,愛知県,23102,名古屋市 東区,なごやし ひがしく,35.17944444,136.9261111,https://www.city.nagoya.jp/higashi/,区民との協働で「ひと・文化・歴史が輝くまち」
23,愛知県,23103,名古屋市 北区,なごやし きたく,35.19416667,136.9116667,https://www.city.nagoya.jp/kita/,快適で 住み続けたくなるまち 北区
23,愛知県,23104,名古屋市 西区,なごやし にしく,35.18916666,136.89,https://www.city.nagoya.jp/nishi/,みんなでもーやっこ。西区
23,愛知県,23105,名古屋市 中村区,なごやし なかむらく,35.16861111,136.8730556,https://www.city.nagoya.jp/nakamura/,住んで安心、暮らして楽しいまちづくり
23,愛知県,23106,名古屋市 中区,なごやし なかく,35.16861111,136.9102778,https://www.city.nagoya.jp/naka/,区民との協働によるまちづくり、区の特色、魅力を活かしたまちづくり、区民に信頼される区役所
23,愛知県,23107,名古屋市 昭和区,なごやし しょうわく,35.15027778,136.9341667,https://www.city.nagoya.jp/showa/,区民との協働まちづくり　住みつづけたくなる昭和区
23,愛知県,23108,名古屋市 瑞穂区,なごやし みずほく,35.13166667,136.935,https://www.city.nagoya.jp/mizuho/,人と環境にやさしいまちづくり -環境先進区をめざして-
23,愛知県,23109,名古屋市 熱田区,なごやし あつたく,35.12833333,136.9105556,https://www.city.nagoya.jp/atsuta/,住みたくなるまち　あったか　熱田
23,愛知県,23110,名古屋市 中川区,なごやし なかがわく,35.14166667,136.855,https://www.city.nagoya.jp/nakagawa/,住みやすく・人にやさしい・魅力あふれるまちづくり
23,愛知県,23111,名古屋市 港区,なごやし みなとく,35.10777778,136.8855556,https://www.city.nagoya.jp/minato/,「信頼」と「安心」を高め、暮らしやすいまちづくり
23,愛知県,23112,名古屋市 南区,なごやし みなみく,35.095,136.9311111,https://www.city.nagoya.jp/minami/,心のかよう、あたたかいまち南区
23,愛知県,23113,名古屋市 守山区,なごやし もりやまく,35.20333333,136.9766667,https://www.city.nagoya.jp/moriyama/,区民とともに地域とともに ～住みよいまち 緑豊かなまち守山～
23,愛知県,23114,名古屋市 緑区,なごやし みどりく,35.07083333,136.9522222,https://www.city.nagoya.jp/midori/,ようこそ！歴史と文化のまち緑区へ
23,愛知県,23115,名古屋市 名東区,なごやし めいとうく,35.17583333,137.0102778,https://www.city.nagoya.jp/meito/,文化薫る、活気と思いやりのあるまち
23,愛知県,23116,名古屋市 天白区,なごやし てんぱくく,35.12277778,136.975,https://www.city.nagoya.jp/tempaku/,太陽とみどりのまち天白　いつまでも住み続けたくなる天白区を目指して
23,愛知県,23201,豊橋市,とよはしし,34.76916667,137.3913889,https://www.city.toyohashi.lg.jp/,輝き支えあう水と緑のまち・豊橋
23,愛知県,23202,岡崎市,おかざきし,34.95472222,137.1730556,https://www.city.okazaki.lg.jp/index.html,人・水・緑が輝く　活気に満ちた　美しい都市　岡崎
23,愛知県,23203,一宮市,いちのみやし,35.30416667,136.8025,https://www.city.ichinomiya.aichi.jp/,木曽の清流に映え、心ふれあう躍動都市　いちのみやし
23,愛知県,23204,瀬戸市,せとし,35.22333333,137.0841667,http://www.city.seto.aichi.jp/,自然と伝統とやきもののまち　自立し、助けあって、市民が力を発揮している社会
23,愛知県,23205,半田市,はんだし,34.8925,136.9377778,https://www.city.handa.lg.jp/,次代へつなぐ市民協働都市・はんだ
23,愛知県,23206,春日井市,かすがいし,35.2475,136.9722222,https://www.city.kasugai.lg.jp/,書のまち春日井　人と地域が輝き、安全安心で躍動する都市
23,愛知県,23207,豊川市,とよかわし,34.82694444,137.3758333,https://www.city.toyokawa.lg.jp/,光と緑に映え、ゆたかで、住みよい、夢のあるまち
23,愛知県,23208,津島市,つしまし,35.17722222,136.7413889,https://www.city.tsushima.lg.jp/,つたえたい四季おりおりのまち津島　～きらめく交流湊～
23,愛知県,23209,碧南市,へきなんし,34.88472222,136.9936111,https://www.city.hekinan.lg.jp/,ひとのわで 楽しさつくる みなとまち へきなん　水と緑に恵まれた活力ある港湾都市・碧南
23,愛知県,23210,刈谷市,かりやし,34.98916667,137.0025,https://www.city.kariya.lg.jp/,人が輝く 安心快適な産業文化都市
23,愛知県,23211,豊田市,とよたし,35.08333333,137.1563889,https://www.city.toyota.aichi.jp/,人が輝き 環境にやさしく 躍進するまち・とよた
23,愛知県,23212,安城市,あんじょうし,34.95861426,137.0802809,https://www.city.anjo.aichi.jp/,受け継ぐ想いを未来に届ける 望遠郷　市民とともに育む環境首都・安城
23,愛知県,23213,西尾市,にしおし,34.86194444,137.0619444,https://www.city.nishio.aichi.jp/,自然と文化と人々がとけあい 心豊かに暮らせるまち 西尾
23,愛知県,23214,蒲郡市,がまごおりし,34.82638889,137.2197222,https://www.city.gamagori.lg.jp/,三河湾に輝く 人と自然が共生するまち 蒲郡
23,愛知県,23215,犬山市,いぬやまし,35.37861111,136.9441667,https://www.city.inuyama.aichi.jp/,人が輝き 地域と活きる“わ”のまち 犬山
23,愛知県,23216,常滑市,とこなめし,34.88666667,136.8325,http://www.city.tokoname.aichi.jp/,世界に開かれた生活文化都市
23,愛知県,23217,江南市,こうなんし,35.33222222,136.8708333,https://www.city.konan.lg.jp/,だれもが主役、みんなで築く、みんなの郷土
23,愛知県,23219,小牧市,こまきし,35.29111111,136.9122222,https://www.city.komaki.aichi.jp/,人と緑かがやく創造のまち
23,愛知県,23220,稲沢市,いなざわし,35.24805556,136.7802778,http://www.city.inazawa.aichi.jp/,自然の恵みと心の豊かさ 人が輝く 文化創造都市
23,愛知県,23221,新城市,しんしろし,34.89916667,137.4986111,https://www.city.shinshiro.lg.jp/,市民（ひと）がつなぐ 山の湊（みなと） 創造都市
23,愛知県,23222,東海市,とうかいし,35.02305556,136.9025,http://www.city.tokai.aichi.jp/,元気あふれる 快適都市　共に創る 安心 快適 いきいき都市
23,愛知県,23223,大府市,おおぶし,35.01222222,136.9633333,https://www.city.obu.aichi.jp/,みんな輝き 幸せ感じる 健康都市
23,愛知県,23224,知多市,ちたし,34.99666667,136.8647222,https://www.city.chita.lg.jp/,笑顔つながる いきいき 緑園都市
23,愛知県,23225,知立市,ちりゅうし,35.00138889,137.0505556,https://www.city.chiryu.aichi.jp/,輝くまち　みんなの知立
23,愛知県,23226,尾張旭市,おわりあさひし,35.21638889,137.0352778,https://www.city.owariasahi.lg.jp/,ともにつくる元気あふれる公園都市　おわりあさひ
23,愛知県,23227,高浜市,たかはまし,34.9275,136.9877778,https://www.city.takahama.lg.jp/,思いやり 支え合い 手と手をつなぐ 大家族たかはま
23,愛知県,23228,岩倉市,いわくらし,35.28,136.8713889,https://www.city.iwakura.aichi.jp/,健康で明るい緑の文化都市
23,愛知県,23229,豊明市,とよあけし,35.05388889,137.0127778,https://www.city.toyoake.lg.jp/,人・自然・文化 ほほえむ 安心都市 豊明市（とよあけし）
23,愛知県,23230,日進市,にっしんし,35.13194444,137.0394444,https://www.city.nisshin.lg.jp/,いつまでも暮らしやすい みどりの住環境都市
23,愛知県,23231,田原市,たはらし,34.66916667,137.2636111,http://www.city.tahara.aichi.jp/,うるおいと活力のあるガーデンシティ　Wind&Wave 新しい風を起こし　時代の波を乗り切る。
23,愛知県,23232,愛西市,あいさいし,35.15277778,136.7283333,https://www.city.aisai.lg.jp/,人々が和み、心豊かに暮らすまち
23,愛知県,23233,清須市,きよすし,35.19972222,136.8527778,https://www.city.kiyosu.aichi.jp/,水と歴史に織りなされた安心・快適な環境都市 清須市
23,愛知県,23234,北名古屋市,きたなごやし,35.24555556,136.8661111,https://www.city.kitanagoya.lg.jp/,健康快適都市　誰もが安全・安心に暮らせるまち
23,愛知県,23235,弥富市,やとみし,35.11,136.7247222,https://www.city.yatomi.lg.jp/,美しい水と緑 みんなでつくる 交流拠点都市　みんなでつくるきらめく弥富 自然と都市が調和する元気交流空間
23,愛知県,23236,みよし市,みよしし,35.08972222,137.0744444,https://www.city.aichi-miyoshi.lg.jp/,みんなで築く”ささえあい”と”活力”の都市（まち）
23,愛知県,23237,あま市,あまし,35.20055556,136.7836111,https://www.city.ama.aichi.jp/,人・歴史・自然が綾なす セーフティー共創都市 “あま”
23,愛知県,23238,長久手市,ながくてし,35.18416667,137.0486111,https://www.city.nagakute.lg.jp/index.html,人が輝き　緑があふれる　交流都市　長久手
23,愛知県,23302,東郷町,とうごうちょう,35.09694444,137.0525,https://www.town.aichi-togo.lg.jp/,人とまち みんな元気な 環境都市
23,愛知県,23342,豊山町,とよやまちょう,35.25083333,136.9122222,https://www.town.toyoyama.lg.jp/,にぎわいとやすらぎのアーバンビレッジ～小さくてキラリと輝くまちづくり～
23,愛知県,23361,大口町,おおぐちちょう,35.3325,136.9077778,https://www.town.oguchi.lg.jp/,輝く水と緑、元気な暮らし広がる自治のまち おおぐち
23,愛知県,23362,扶桑町,ふそうちょう,35.35916667,136.9130556,https://www.town.fuso.lg.jp/,つなぐ手と心で咲かす 大輪の花（ひまわり） 扶桑町
23,愛知県,23424,大治町,おおはるちょう,35.175,136.82,https://www.town.oharu.aichi.jp/,笑顔あふれ みんなで育む 元気なまち おおはる
23,愛知県,23425,蟹江町,かにえちょう,35.13222222,136.7869444,https://www.town.kanie.aichi.jp/,かわ ひと まち 表情豊かないきいき小都市（こまち）
23,愛知県,23427,飛島村,とびしまむら,35.07888889,136.7913889,https://www.vill.tobishima.aichi.jp/,小さくてもキラリと光る村 とびしま
23,愛知県,23441,阿久比町,あぐいちょう,34.9325,136.9155556,https://www.town.agui.lg.jp/,みどりと共生する快適生活空間・あぐい
23,愛知県,23442,東浦町,ひがしうらちょう,34.97722222,136.9655556,https://www.town.aichi-higashiura.lg.jp/,笑顔と緑あふれるいきいき都市
23,愛知県,23445,南知多町,みなみちたちょう,34.71527778,136.9297222,https://www.town.minamichita.lg.jp/,太陽と海と緑豊かなまちづくり　人と自然！ みんなの汗で光るまち
23,愛知県,23446,美浜町,みはまちょう,34.77888889,136.9083333,https://www.town.aichi-mihama.lg.jp/,人・まち・自然・健康　美しい町、やさしい心、ふるさと美浜。
23,愛知県,23447,武豊町,たけとよちょう,34.85138889,136.915,https://www.town.taketoyo.lg.jp/,伝統文化 伝統醸造のまち 武豊　心つなぎ みんな輝くまち 武豊
23,愛知県,23501,幸田町,こうたちょう,34.86472222,137.1655556,https://www.town.kota.lg.jp/,夢のある、心のかよう、活力のあるまち　人と自然を大切にする緑住文化都市
23,愛知県,23561,設楽町,したらちょう,35.0975,137.57,https://www.town.shitara.lg.jp/,森と水のちからと人の営みが調和する くらしと出会いのまち
23,愛知県,23562,東栄町,とうえいちょう,35.07694444,137.6977778,http://www.town.toei.aichi.jp/,キラリと輝く 自立を育む 交流創造の郷
23,愛知県,23563,豊根村,とよねむら,35.14638889,137.7197222,http://www.vill.toyone.aichi.jp/,水と緑と心のふるさと とよね
24,三重県,24201,津市,つし,34.71861111,136.5055556,https://www.info.city.tsu.mie.jp/,#NAME?
24,三重県,24202,四日市市,よっかいちし,34.965,136.6244444,https://www.city.yokkaichi.lg.jp/,みんなが誇りを持てるまち、四日市～安心、元気・魅力、絆のあるまちを目指して～
24,三重県,24203,伊勢市,いせし,34.4875,136.7094444,https://www.city.ise.mie.jp/,美（うま）し風起（た）つ 回帰新生都市
24,三重県,24204,松阪市,まつさかし,34.57805556,136.5275,https://www.city.matsusaka.mie.jp/,市民・地域の個性が光り輝き、誇りと美しさを備えた交流都市　まつさか
24,三重県,24205,桑名市,くわなし,35.06222222,136.6838889,https://www.city.kuwana.lg.jp/,水と緑と歴史が育む豊かな快適交流文化都市
24,三重県,24207,鈴鹿市,すずかし,34.88222222,136.5841667,https://www.city.suzuka.lg.jp/,元気発信！鈴鹿市　市民一人ひとりが夢や生きがいをもって安心して暮らせるまち すずか
24,三重県,24208,名張市,なばりし,34.6275,136.1083333,https://www.city.nabari.lg.jp/,福祉の理想郷づくり
24,三重県,24209,尾鷲市,おわせし,34.07083333,136.1911111,https://www.city.owase.lg.jp/public/sougou_top/index_sou.html,海の碧（みどり） 山の緑（みどり） あふれる情熱　東紀州　おわせ
24,三重県,24210,亀山市,かめやまし,34.85583333,136.4516667,https://www.city.kameyama.mie.jp/,豊かな自然・悠久の歴史　光ときめく亀山
24,三重県,24211,鳥羽市,とばし,34.48138889,136.8436111,https://www.city.toba.mie.jp/,国際観光文化都市　笑顔と感動に出会う鳥羽（まち）
24,三重県,24212,熊野市,くまのし,33.88861111,136.1002778,https://www.city.kumano.lg.jp/,豊かな自然と歴史の中で人がかがやく、活力と潤いのあるまち・熊野
24,三重県,24214,いなべ市,いなべし,35.11583333,136.5613889,https://www.city.inabe.mie.jp/,いきいき笑顔応援のまち　いなべ
24,三重県,24215,志摩市,しまし,34.32833333,136.8297222,https://www.city.shima.mie.jp/,伊勢志摩国立公園　自然の環、地域の輪、人の和で創る志摩の国
24,三重県,24216,伊賀市,いがし,34.76861111,136.13,https://www.city.iga.lg.jp/,ひとが輝く 地域が輝く ～住み良さが実感できる自立と共生のまち～
24,三重県,24303,木曽岬町,きそさきちょう,35.07583333,136.7311111,https://www.town.kisosaki.lg.jp/,木曽川、そして先人が拓いた大地－豊かな自然の恵みと共に。木曽岬
24,三重県,24324,東員町,とういんちょう,35.07416667,136.5836111,https://www.town.toin.lg.jp/,みんなが 喜び 輝き 幸せを実感できるまち 東員 ～やさしい・たくましい・しなやかなまちづくり～
24,三重県,24341,菰野町,こものちょう,35.02,136.5075,http://www2.town.komono.mie.jp/www/index.html,響き合う人と自然が美しい都市（まち）　夢・ときめき・新しい時代（とき）を紡（つむ）ぐこころの都市（まち）・菰野
24,三重県,24343,朝日町,あさひちょう,35.03416667,136.6644444,http://www2.town.asahi.mie.jp/,住みよさの魅力輝く歩みのまち
24,三重県,24344,川越町,かわごえちょう,35.02305556,136.6738889,https://www.town.kawagoe.mie.jp/,活力とうるおいに満ちた快適な生活のまち
24,三重県,24441,多気町,たきちょう,34.49611111,136.5461111,https://www.town.taki.mie.jp/,自然と産業が調和し、みんなで創る心豊かなまち
24,三重県,24442,明和町,めいわちょう,34.54777778,136.6236111,https://www.town.meiwa.mie.jp/,活力と緑豊かな文化のかおり高い町づくり
24,三重県,24443,大台町,おおだいちょう,34.39333333,136.4080556,http://www.odaitown.jp/,自然と人びとが幸せに暮らすまち
24,三重県,24461,玉城町,たまきちょう,34.49027778,136.6308333,https://kizuna.town.tamaki.mie.jp/,だれもが安心して、元気に暮らせるまち ふるさと玉城
24,三重県,24470,度会町,わたらいちょう,34.43888889,136.6225,https://www.town.watarai.lg.jp/,世代を超え自然と暮らすこころのまち　真水の文化ゾーンわたらい
24,三重県,24471,大紀町,たいきちょう,34.35805556,136.4158333,http://www.town.taiki.mie.jp/,みんながいきいき、海・山・川を活かす、幸福（しあわせ）まちづくり
24,三重県,24472,南伊勢町,みなみいせちょう,34.35194444,136.7038889,https://www.town.minamiise.lg.jp/,海、山と風がそよぐ自然豊かなまち
24,三重県,24543,紀北町,きほくちょう,34.211458,136.337337,https://www.town.mie-kihoku.lg.jp/,自然の鼓動を聞き みなが集い、にぎわう やすらぎのあるまち
24,三重県,24561,御浜町,みはまちょう,33.81444444,136.0488889,https://www.town.mihama.mie.jp/,思いやりと自然があふれるまち・みはま　みんなが輝く 希望と活力ある まちづくり
24,三重県,24562,紀宝町,きほうちょう,33.73388889,136.0097222,https://www.town.kiho.lg.jp/,ウミガメが産卵に来るまち　海・山・川の恵みに抱かれ、ともに輝き創造するまち
25,滋賀県,25201,大津市,おおつし,35.01777778,135.8547222,https://www.city.otsu.lg.jp/,人を結び、時を結び、自然と結ばれる　結（ゆい）の湖都（こと）　大津
25,滋賀県,25202,彦根市,ひこねし,35.27444444,136.2597222,https://www.city.hikone.lg.jp/,市民がつくる　安心と躍動のまち　彦根
25,滋賀県,25203,長浜市,ながはまし,35.38138889,136.2755556,https://www.city.nagahama.lg.jp/,琵琶湖の真珠　ひと・まち・みどりが結び合う自律協働都市
25,滋賀県,25204,近江八幡市,おうみはちまんし,35.12833333,136.0980556,https://www.city.omihachiman.lg.jp/,自然の恵み、歴史と文化に根づく「生業（なりわい）」が広がり、起業する活力とすべての人々が支え合える、ぬくもり あふれたまち
25,滋賀県,25206,草津市,くさつし,35.01305556,135.96,https://www.city.kusatsu.shiga.jp/,出会いが織りなすふるさと　“元気”と“うるおい”のあるまち　草津
25,滋賀県,25207,守山市,もりやまし,35.05888889,135.9944444,https://www.city.moriyama.lg.jp/,「わ」で輝かせようふるさと守山 ～未来につなぐふるさとづくりストーリー～
25,滋賀県,25208,栗東市,りっとうし,35.02166667,135.9980556,https://www.city.ritto.lg.jp/,ひと・まち・環境　ともに育む「健やか・にぎわい都市」栗東
25,滋賀県,25209,甲賀市,こうかし,34.96611111,136.1672222,https://www.city.koka.lg.jp/,人 自然 輝きつづける あい甲賀
25,滋賀県,25210,野洲市,やすし,35.0675,136.0258333,https://www.city.yasu.lg.jp/,豊かな自然と歴史に恵まれたにぎわいとやすらぎのあるまち
25,滋賀県,25211,湖南市,こなんし,35.00416667,136.085,https://www.city.shiga-konan.lg.jp/,ずっとここに暮らしたい！みんなで創ろう　きらめき湖南
25,滋賀県,25212,高島市,たかしまし,35.35277778,136.0355556,http://www.city.takashima.lg.jp/www/toppage/0000000000000/APM03000.html,「お互いさま」と「おかげさま」が対流する「環の郷たかしま」
25,滋賀県,25213,東近江市,ひがしおうみし,35.11277778,136.2077778,https://www.city.higashiomi.shiga.jp/,うるおいとにぎわいのまち　東近江市
25,滋賀県,25214,米原市,まいばらし,35.31527778,136.2838889,https://www.city.maibara.lg.jp/,自然きらめき　ひと・まち　ときめく　交流のまち
25,滋賀県,25383,日野町,ひのちょう,35.01805556,136.2461111,http://www.town.shiga-hino.lg.jp/,近江日野商人と花のまち　日野町
25,滋賀県,25384,竜王町,りゅうおうちょう,35.06083333,136.1244444,http://www.town.ryuoh.shiga.jp/,“ひと”育ち みんなで煌く 交竜の郷　緑と文化のまち竜王
25,滋賀県,25425,愛荘町,あいしょうちょう,35.16888889,136.2125,https://www.town.aisho.shiga.jp/,心ふれ愛・笑顔いっぱいの元気なまち
25,滋賀県,25441,豊郷町,とよさとちょう,35.20055556,136.23,https://www.town.toyosato.shiga.jp/,江州音頭発祥のまち 人と緑のふれあいの里 豊郷
25,滋賀県,25442,甲良町,こうらちょう,35.20416667,136.2613889,http://www.kouratown.jp/,せせらぎ遊園のまち 甲良　笑顔で暮らせる豊かな農村
25,滋賀県,25443,多賀町,たがちょう,35.22194444,136.2922222,https://www.town.taga.lg.jp/,自然と歴史・文化に包まれた、キラリとひかるまち
26,京都府,26100,京都市,きょうとし,35.01166667,135.7683333,https://www.city.kyoto.lg.jp/,時を超え　美しく　ひと輝く　歴史都市・京都
26,京都府,26101,京都市 北区,きょうとし きたく,35.04111111,135.7541667,https://www.city.kyoto.lg.jp/kita/index.html,自然と人が共生する文化のまち北区
26,京都府,26102,京都市 上京区,きょうとし かみぎょうく,35.02972222,135.7566667,https://www.city.kyoto.lg.jp/kamigyo/index.html,暮らしが息づき 伝統と文化の薫るまち
26,京都府,26103,京都市 左京区,きょうとし さきょうく,35.04860433,135.7785389,https://www.city.kyoto.lg.jp/sakyo/index.html,歴史・文化・学問のまち左京
26,京都府,26104,京都市 中京区,きょうとし なかぎょうく,35.01,135.7513889,https://www.city.kyoto.lg.jp/nakagyo/index.html,にぎわいのある中京を目指して
26,京都府,26105,京都市 東山区,きょうとし ひがしやまく,34.99694444,135.7763889,https://www.city.kyoto.lg.jp/higasiyama/index.html,伝統・創造・文化　安らぎとふれあいのまち・東山
26,京都府,26106,京都市 下京区,きょうとし しもぎょうく,34.9875,135.7555556,https://www.city.kyoto.lg.jp/shimogyo/index.html,であいふれあい町衆のまち いきいき下京
26,京都府,26107,京都市 南区,きょうとし みなみく,34.97666667,135.7466667,https://www.city.kyoto.lg.jp/minami/index.html,水と風きらきら・暮らしゆったり・洛南しっかり
26,京都府,26108,京都市 右京区,きょうとし うきょうく,35.01027778,135.7158333,https://www.city.kyoto.lg.jp/ukyo/index.html,人と自然と歴史が織りなす明るい未来
26,京都府,26109,京都市 伏見区,きょうとし ふしみく,34.93611111,135.7613889,https://www.city.kyoto.lg.jp/fushimi/index.html,水と緑と温もりでひらく都市　伏見
26,京都府,26110,京都市 山科区,きょうとし やましなく,34.9725,135.8136111,https://www.city.kyoto.lg.jp/yamasina/index.html,21世紀 躍動とふれあいのまち・山科区
26,京都府,26111,京都市 西京区,きょうとし にしきょうく,34.985,135.6933333,https://www.city.kyoto.lg.jp/nisikyo/index.html,おこしやす西京・洛西　新しい西山文化の創造をめざして～未来を育むひとづくりのまち～
26,京都府,26201,福知山市,ふくちやまし,35.29666667,135.1263889,https://www.city.fukuchiyama.lg.jp/,北近畿をリードする創造性あふれるまち
26,京都府,26202,舞鶴市,まいづるし,35.47472222,135.3861111,https://www.city.maizuru.kyoto.jp/,世界にはばたく「交流ネットワーク都市」
26,京都府,26203,綾部市,あやべし,35.29888889,135.2586111,https://www.city.ayabe.lg.jp/,人・街・里が輝く市民都市・綾部
26,京都府,26204,宇治市,うじし,34.88444444,135.7997222,https://www.city.uji.kyoto.jp/,お茶と源氏物語のまち　みどりゆたかな住みたい、住んでよかった都市
26,京都府,26205,宮津市,みやづし,35.53555556,135.1955556,http://www.city.miyazu.kyoto.jp/www/normal_top.jsp,日本三景・天橋立のある街　自然と文化の架け橋、海園都市みやづ
26,京都府,26206,亀岡市,かめおかし,35.01361111,135.5738889,https://www.city.kameoka.kyoto.jp/,水・緑・文化が織りなす　笑顔と共生のまち　かめおか　～セーフコミュニティの推進とにぎわいのまちづくり～
26,京都府,26207,城陽市,じょうようし,34.85305556,135.78,https://www.city.joyo.kyoto.jp/,緑と太陽、やすらぎのまち・城陽
26,京都府,26208,向日市,むこうし,34.94861111,135.6983333,https://www.city.muko.kyoto.jp/,7.67 むこう　きょうのむこうに明日がある　明日のむこうに夢がある
26,京都府,26209,長岡京市,ながおかきょうし,34.92666667,135.6955556,https://www.city.nagaokakyo.lg.jp/,住みつづけたい　みどりと歴史のまち　長岡京
26,京都府,26210,八幡市,やわたし,34.87555556,135.7077778,https://www.city.yawata.kyoto.jp/,自然と歴史文化が調和し　人が輝く　やすらぎの生活都市
26,京都府,26211,京田辺市,きょうたなべし,34.81444444,135.7677778,https://www.kyotanabe.jp/,緑豊かで健康な文化田園都市
26,京都府,26212,京丹後市,きょうたんごし,35.62416667,135.0611111,https://www.city.kyotango.lg.jp/,ひと・みず・みどり　歴史と文化が織りなす交流のまち
26,京都府,26213,南丹市,なんたんし,35.10722222,135.47,https://www.city.nantan.kyoto.jp/www/,森・里・街がきらめく ふるさと 南丹市 ～みんなの笑顔 元気を合わせ 誇りときずなで未来を創る～
